Title,Event URL,Image URL,Categories,Mode,Date,Time,Location,Register Link
Enterprise Risk Management by Manipal-RIMS CRMP,https://events.herkey.com/events/enterprise-risk-management-by-manipal-rims-crmp/985,https://assets.jobsforher.com/uploads/v3/events/9fdf18e4a71c039cab943868437b03.png,Career Development,Online,"27th Oct, 2020 to 27th Nov, 2020",12:00am to 11:59pm,Any,N/A
Be a Woman with Purpose: Become a Financial Consultant with HDFC Life,https://events.herkey.com/events/be-a-woman-with-purpose-become-a-financial-consultant-with-hdfc-life/990,https://assets.jobsforher.com/uploads/v3/events/7d54848b4525432431e1eaa778b8af.png,"Career Development, Diversity Drive, Q&A Sessions, Women Returnees",Online,"24th Nov, 2020",11:00am to 12:00pm,Any,N/A
Amazon Meet and Greet For Women in Finance,https://events.herkey.com/events/amazon-meet-and-greet-for-women-in-finance/906,https://assets.jobsforher.com/uploads/v3/events/143d5e1da7097626067841b3ee5508.png,"Career Development, Diversity Drive, Resume-Writing, Q&A Sessions",Offline,"21st Nov, 2020",10:00am to 12:00pm,Hyderabad,N/A
Cuemath Online Classes for Grade 1 - Grade 10,https://events.herkey.com/events/cuemath-online-classes-for-grade-1-grade-10/882,https://assets.jobsforher.com/uploads/v3/events/817a39d7c5e8e8d0c67027e3ebd1de.png,Special events,Online,"15th Sep, 2020 to 15th Nov, 2020",9:00am to 6:00pm,Any,N/A
"Masterclass: Restarter To Entrepreneur: Myths, Challenges and Solutions",https://events.herkey.com/events/masterclass-restarter-to-entrepreneur-myths-challenges-and-solutions/984,https://assets.jobsforher.com/uploads/v3/events/1fc187130fb3824e96d8bb0993bc4e.png,"Career Development, Q&A Sessions, Webinars, Women Returnees",Online,"10th Nov, 2020",11:00am to 12:00pm,Any,N/A
Expert Chat: What is Corporate India Doing to Accommodate the Remote Working Trend?,https://events.herkey.com/events/expert-chat-what-is-corporate-india-doing-to-accommodate-the-remote-working-trend/987,https://assets.jobsforher.com/uploads/v3/events/bebe8cdb6564fe89283ac60668a277.png,"Career Development, Q&A Sessions, Women Returnees",Online,"6th Nov, 2020",3:30pm to 4:00pm,Any,N/A
Expert Chat: How to Continue Networking Despite the Pandemic,https://events.herkey.com/events/expert-chat-how-to-continue-networking-despite-the-pandemic/986,https://assets.jobsforher.com/uploads/v3/events/9d3724721d9b52caefcf420eaf0e6b.png,"Career Development, Q&A Sessions, Women Returnees",Online,"5th Nov, 2020",12:00pm to 12:30pm,Any,N/A
Challenge the COVID Effect: Using Data to Beat the Odds,https://events.herkey.com/events/challenge-the-covid-effect-using-data-to-beat-the-odds/852,https://assets.jobsforher.com/uploads/v3/events/70c7098e7f99335e54186cd253910c.png,Challenge,Online,"21st May, 2020 to 31st Oct, 2020",5:28pm to 6:00pm,Any,N/A
Meet & Greet By Maersk,https://events.herkey.com/events/meet-greet-by-maersk/977,https://assets.jobsforher.com/uploads/v3/events/78475ed63cd5b97ede61c81a3ea402.png,"Meet-Ups, Career Development, Diversity Drive",Online,"30th Oct, 2020",9:00am to 6:00pm,Any,N/A
Expert Chat: The Principles of Restarting and Staying the Course in Your Career,https://events.herkey.com/events/expert-chat-the-principles-of-restarting-and-staying-the-course-in-your-career/983,https://assets.jobsforher.com/uploads/v3/events/09889586447b36e55e8da58e3b5112.png,"Career Development, Q&A Sessions",Online,"29th Oct, 2020",12:00pm to 12:30pm,Any,N/A
Expert Chat: How to Ace Your Goals and Balance Your Time,https://events.herkey.com/events/expert-chat-how-to-ace-your-goals-and-balance-your-time/982,https://assets.jobsforher.com/uploads/v3/events/609dfcbdb1f2cce653051d1716a617.png,"Career Development, Q&A Sessions",Online,"27th Oct, 2020",12:00pm to 12:30pm,Any,N/A
Expert Chat: Solutions to Challenges When Restarting Your Marketing Career,https://events.herkey.com/events/expert-chat-solutions-to-challenges-when-restarting-your-marketing-career/978,https://assets.jobsforher.com/uploads/v3/events/180eb4aaf93394d903fd854af8c587.png,"Career Development, Webinars, Women Returnees",Online,"22nd Oct, 2020",12:00pm to 12:30pm,Any,N/A
Expert Chat: The Importance of Resilience During a Job Hunt,https://events.herkey.com/events/expert-chat-the-importance-of-resilience-during-a-job-hunt/979,https://assets.jobsforher.com/uploads/v3/events/4cee1ce606c6587af4367f66c8f318.png,"Career Development, Webinars, Women Returnees",Online,"21st Oct, 2020",12:00pm to 12:30pm,Any,N/A
"IoT Smart Devices and Mobile Robotics Program For Kids, by Wizklub",https://events.herkey.com/events/iot-smart-devices-and-mobile-robotics-program-for-kids-by-wizklub/895,https://assets.jobsforher.com/uploads/v3/events/394962cc3d9f1c20a7f02c373f8b27.png,Special events,Online,"30th Sep, 2020",9:00am to 6:00pm,Any,N/A
Online Courses for the Lockdown,https://events.herkey.com/events/online-courses-for-the-lockdown/858,https://assets.jobsforher.com/uploads/v3/events/a589a89b3d63e037314953ad58c1b4.png,Career Development,Online,"9th Jun, 2020 to 30th Sep, 2020",9:00am to 5:00pm,Any,N/A
She Shines Program by HP,https://events.herkey.com/events/she-shines-program-by-hp/899,https://assets.jobsforher.com/uploads/v3/events/3616f21dc6508e31f0ad434002fb9d.png,"Career Development, Diversity Drive, Special events, Conferences",Online,"30th Sep, 2020",10:30am to 12:00pm,Any,N/A
Women In Leadership Roles In Today's Workplace,https://events.herkey.com/events/women-in-leadership-roles-in-today-s-workplace/894,https://assets.jobsforher.com/uploads/v3/events/e184c743446a9ebb78f3893a3b2da3.png,"Career Development, Diversity Drive, Q&A Sessions, Webinars",Online,"30th Sep, 2020",11:00am to 12:00pm,Any,N/A
Amazon Meet and Greet,https://events.herkey.com/events/amazon-meet-and-greet/903,https://assets.jobsforher.com/uploads/v3/events/5a84023d42700dda68a04bec4eaf4d.png,"Career Development, Diversity Drive, Special events",Online,"25th Sep, 2020",11:00am to 2:30pm,Any,N/A
Return to Work After a Career Break with SPJIMR,https://events.herkey.com/events/return-to-work-after-a-career-break-with-spjimr/878,https://assets.jobsforher.com/uploads/v3/events/f57e8bdff719b746033c33a75bd1f2.png,"Career Development, Webinars, Women Returnees",Online,"25th Sep, 2020",12:00pm to 1:00pm,Any,N/A
"HerRising 2020 — Virtual Career Fair, Conference and Awards For Women",https://events.herkey.com/events/herrising-2020-virtual-career-fair-conference-and-awards-for-women/855,https://assets.jobsforher.com/uploads/v3/events/999fe928693f878fc8a3c6dfaaceca.png,"Career Development, Diversity Drive, Q&A Sessions, Job fairs",Online,"19th Sep, 2020",9:00am to 6:00pm,Any,N/A
Codejudge HerRising Challenge,https://events.herkey.com/events/codejudge-herrising-challenge/893,https://assets.jobsforher.com/uploads/v3/events/68bc410aa91c99ba091e3a60093cc3.png,"Career Development, Diversity Drive, Special events, Diversity & Inclusion",Online,"3rd Sep, 2020 to 12th Sep, 2020",9:00am to 6:00pm,Any,N/A
Women Accelerating Their Careers in the Post-COVID Era — A Curtain Raiser to HerRising,https://events.herkey.com/events/women-accelerating-their-careers-in-the-post-covid-era-a-curtain-raiser-to-herrising/896,https://assets.jobsforher.com/uploads/v3/events/e92fb199d4e81f262ec03c72de798a.png,"Career Development, Diversity Drive, Q&A Sessions, Special events",Online,"11th Sep, 2020",11:00am to 12:00pm,Any,N/A
Inviting all Coding Teachers — A Hiring Event by WhiteHat Jr.,https://events.herkey.com/events/inviting-all-coding-teachers-a-hiring-event-by-whitehat-jr/887,https://assets.jobsforher.com/uploads/v3/events/8cfe23fefdad3b43a0df07ed19ca15.png,Career Development,Online,"5th Aug, 2020 to 5th Sep, 2020",12:00am to 11:59pm,Any,N/A
How to Become a Software Architect — A Webinar by Codejudge,https://events.herkey.com/events/how-to-become-a-software-architect-a-webinar-by-codejudge/891,https://assets.jobsforher.com/uploads/v3/events/e70b9478b6269e0f6a8b8e6ebc36b6.png,"Career Development, Webinars",Online,"2nd Sep, 2020",11:00am to 1:00pm,Any,N/A
Backend Engineers Qualifier Challenge!,https://events.herkey.com/events/backend-engineers-qualifier-challenge/888,https://assets.jobsforher.com/uploads/v3/events/82d7444595722c3e58a64bdbaef870.png,Challenge,Online,"14th Aug, 2020 to 30th Aug, 2020",9:00am to 6:00pm,Any,N/A
Reboot Your Career With This Webinar by Anand Rathi,https://events.herkey.com/events/reboot-your-career-with-this-webinar-by-anand-rathi/884,https://assets.jobsforher.com/uploads/v3/events/d1bf3d2153933e7b43c64cb7912ad5.png,Career Development,Online,"20th Aug, 2020",11:00am to 12:00pm,Any,N/A
How Emotional Intelligence Can Help Women Boost Their Tech Careers,https://events.herkey.com/events/how-emotional-intelligence-can-help-women-boost-their-tech-careers/870,https://assets.jobsforher.com/uploads/v3/events/f067403bd337df1cf0118235167a9c.png,Career Development,Online,"18th Aug, 2020",11:30am to 12:30pm,Any,N/A
Finding New Job Opportunities in the New Normal by Reinventing Yourself,https://events.herkey.com/events/finding-new-job-opportunities-in-the-new-normal-by-reinventing-yourself/886,https://assets.jobsforher.com/uploads/v3/events/614444f691d70ea6fc1eaa0f224bdf.png,"Career Development, Webinars",Online,"10th Aug, 2020",11:00am to 12:00pm,Any,N/A
Global Women in Data Science Conference by WiDS for Women in Tech,https://events.herkey.com/events/global-women-in-data-science-conference-by-wids-for-women-in-tech/883,https://assets.jobsforher.com/uploads/v3/events/6704e0345447fb4cb437404b32779a.png,Career Development,Online,"8th Aug, 2020",9:30am to 3:30pm,Any,N/A
Being Consumer-Centric to Increase the Scope of Your AI Skills,https://events.herkey.com/events/being-consumer-centric-to-increase-the-scope-of-your-ai-skills/879,https://assets.jobsforher.com/uploads/v3/events/acce55dfd42118696a04e091c3d3a1.png,Career Development,Online,"4th Aug, 2020",11:00am to 12:00pm,Any,N/A
IIFL Masterclass: The Nuts & Bolts of Managing Money,https://events.herkey.com/events/iifl-masterclass-the-nuts-bolts-of-managing-money/881,https://assets.jobsforher.com/uploads/v3/events/f4909a5d08e0f04052f0688abe9a6b.png,Women In Leadership,Online,"28th Jul, 2020",5:00pm to 6:00pm,Any,N/A
50+ International Courses To Be Won FREE,https://events.herkey.com/events/50-international-courses-to-be-won-free/866,https://assets.jobsforher.com/uploads/v3/events/7f143f22581630848268497eb7ef75.png,Career Development,Online,"1st Jul, 2020 to 25th Jul, 2020",1:26pm to 6:00pm,Any,N/A
How are Reactive Architecture and Design Shaping the Future of Tech Jobs?,https://events.herkey.com/events/how-are-reactive-architecture-and-design-shaping-the-future-of-tech-jobs/872,https://assets.jobsforher.com/uploads/v3/events/81218fba0d5b8aef26a1442cc6d80f.png,Career Development,Online,"22nd Jul, 2020",2:00pm to 3:00pm,Any,N/A
Virtual Hiring at Capgemini,https://events.herkey.com/events/virtual-hiring-at-capgemini/869,https://assets.jobsforher.com/uploads/v3/events/0f3ad4d1b6515355c25f86f206bcdf.png,"Career Development, Diversity Drive",Online,"22nd Jun, 2020 to 20th Jul, 2020",9:00am to 5:00pm,Any,N/A
The (Virtual) HerKey Conclave 2020 Curtain Drop,https://events.herkey.com/events/the-virtual-herkey-conclave-2020-curtain-drop/877,https://assets.jobsforher.com/uploads/v3/events/ba40eb92820846b5ba191b4d875bce.png,Women In Leadership,Online,"10th Jul, 2020",10:00am to 11:00am,Any,N/A
How to Get Back on Your Career Path after a Layoff,https://events.herkey.com/events/how-to-get-back-on-your-career-path-after-a-layoff/876,https://assets.jobsforher.com/uploads/v3/events/be091305aff7fb83087798a9a77c8a.png,"Career Development, Webinars",Online,"9th Jul, 2020",2:00pm to 3:00pm,Any,N/A
Walmart Dialogues — An Event For Women In Tech,https://events.herkey.com/events/walmart-dialogues-an-event-for-women-in-tech/867,https://assets.jobsforher.com/uploads/v3/events/ebc0bc8b58f08b38e69f52ed7e4aa1.png,"Career Development, Diversity Drive",Online,"4th Jul, 2020",11:30am to 12:45pm,Any,N/A
The HerKey Conclave 2020 for Rising Women Leaders,https://events.herkey.com/events/the-herkey-conclave-2020-for-rising-women-leaders/860,https://assets.jobsforher.com/uploads/v3/events/4c885c3476a3bb104f867bc017b85e.png,"Conferences, Women In Leadership",Online,"3rd Jul, 2020",3:00pm to 6:30pm,Any,N/A
Here It Comes: A New Generation of Women Who Like to Lead,https://events.herkey.com/events/here-it-comes-a-new-generation-of-women-who-like-to-lead/874,https://assets.jobsforher.com/uploads/v3/events/d7b629ca1bdc5293730532de0d2042.png,"Special events, Roundtable, Women In Leadership",Online,"1st Jul, 2020",10:00am to 11:30am,Any,N/A
How Important is Knowledge of Agile for Tech Managers,https://events.herkey.com/events/how-important-is-knowledge-of-agile-for-tech-managers/873,https://assets.jobsforher.com/uploads/v3/events/853ad99b16bf86c3a765ac354ce1df.png,Career Development,Online,"10th Jun, 2020 to 30th Jun, 2020",1:35pm to 1:34pm,Any,N/A
Rising Up the Ladder as a Woman in Tech,https://events.herkey.com/events/rising-up-the-ladder-as-a-woman-in-tech/865,https://assets.jobsforher.com/uploads/v3/events/04dc423b925f7fe90d1e0eddba4604.png,Career Development,Online,"25th Jun, 2020",11:00am to 12:00pm,Any,N/A
What it Takes to Make a Future in IoT,https://events.herkey.com/events/what-it-takes-to-make-a-future-in-iot/863,https://assets.jobsforher.com/uploads/v3/events/7ba1c95d42fc5902535f86e6464dd4.png,Career Development,Online,"17th Jun, 2020",11:00am to 12:00pm,Any,N/A
How to Ace a Virtual Interview and Job Search Tips During the Pandemic,https://events.herkey.com/events/how-to-ace-a-virtual-interview-and-job-search-tips-during-the-pandemic/864,https://assets.jobsforher.com/uploads/v3/events/cde1110d119340cad5c8f7ec75e128.png,Career Development,Online,"16th Jun, 2020",11:00am to 12:00pm,Any,N/A
How Can AI/ML Help in the Post COVID-19 World,https://events.herkey.com/events/how-can-ai-ml-help-in-the-post-covid-19-world/862,https://assets.jobsforher.com/uploads/v3/events/3960b3b61f9d92ca6786624fc71d27.png,Career Development,Online,"11th Jun, 2020",11:00am to 12:00pm,Any,N/A
Women Co(vi)de Warriors by WIT and IBM,https://events.herkey.com/events/women-co-vi-de-warriors-by-wit-and-ibm/857,https://assets.jobsforher.com/uploads/v3/events/4daf3b8d6bda32b4fc6325cb911dde.png,Challenge,Online,"3rd Jun, 2020 to 6th Jun, 2020",2:09pm to 5:00pm,Any,N/A
How to Stay Relevant with Cloud Transformation,https://events.herkey.com/events/how-to-stay-relevant-with-cloud-transformation/859,https://assets.jobsforher.com/uploads/v3/events/280e492044a7628265f91b4cbfa13a.png,Career Development,Online,"3rd Jun, 2020",11:00am to 12:00pm,Any,N/A
The HerTech Masterclass,https://events.herkey.com/events/the-hertech-masterclass/848,https://assets.jobsforher.com/uploads/v3/events/246208d384d6a3efdff2e18ac2de19.png,Career Development,Online,"28th May, 2020",11:00am to 12:00pm,Any,N/A
Online Masterclass: Freelancing as a Career — Where and How to Begin,https://events.herkey.com/events/online-masterclass-freelancing-as-a-career-where-and-how-to-begin/850,https://assets.jobsforher.com/uploads/v3/events/32c6e957020c5fe6d6cbbf448bf1e6.png,Career Development,Online,"27th May, 2020",11:00am to 12:00pm,Any,N/A
"Work from Home – Boon or Bane, a Panel Discussion by eWIT",https://events.herkey.com/events/work-from-home-boon-or-bane-a-panel-discussion-by-ewit/854,https://assets.jobsforher.com/uploads/v3/events/9ed14cfb5705d642251892e6fce036.png,Career Development,Online,"23rd May, 2020",4:00pm to 5:00pm,Any,N/A
R3 Roadshow - Reassess Reskill Restart Roadshow (Special Discount),https://events.herkey.com/events/r3-roadshow-reassess-reskill-restart-roadshow-early-bird-offer-for-ambassadors/360,https://assets.jobsforher.com/images/Default THumbnail_3.0 Desktop.jpg,"Career Development, Resume-Writing, Q&A Sessions, Meet-Ups",Offline,"25th Nov, 2017 to 16th Dec, 2017",10:00am to 1:00pm,"Bangalore,Chennai,Pune,Hyderabad,Delhi,Mumbai",N/A
Vaahini – The Power of Networking: A Hi - Tea Networking Session With Accenture’s Leadership Team at RestartHer,https://events.herkey.com/events/vaahini-networking-session-accenture-leadership-team-at-restarther/336,https://assets.jobsforher.com/images/Default THumbnail_3.0 Desktop.jpg,"Career Development, Workshops, Special events",Offline,"16th Sep, 2017",4:30pm to 5:30pm,Bangalore,N/A
Content Marketing Fundamentals,https://events.herkey.com/events/content-marketing-fundamentals/315,https://assets.jobsforher.com/images/Default THumbnail_3.0 Desktop.jpg,"Career Development, Special events",Offline,"16th Sep, 2017",4:00pm to 5:00pm,Bangalore,N/A
Blockchain and Bitcoin - Present and Future,https://events.herkey.com/events/blockchain-and-biocoin-present-and-future/314,https://assets.jobsforher.com/images/Default THumbnail_3.0 Desktop.jpg,"Career Development, Workshops, Special events",Offline,"16th Sep, 2017",3:00pm to 4:00pm,Bangalore,N/A
EFFECTIVE WRITING FOR WEB & DIGITAL MEDIA,https://events.herkey.com/events/effective-writing-for-web-digital-media/321,https://assets.jobsforher.com/images/Default THumbnail_3.0 Desktop.jpg,"Career Development, Q&A Sessions, Workshops, Special events",Offline,"16th Sep, 2017",3:00pm to 4:00pm,Bangalore,N/A
Chat with Our Restarters to Inspire You Restart,https://events.herkey.com/events/chat-with-our-restarters-to-inspire-you-restart/326,https://assets.jobsforher.com/images/Default THumbnail_3.0 Desktop.jpg,"Q&A Sessions, Workshops, Special events",Offline,"16th Sep, 2017",3:00pm to 4:00pm,Bangalore,N/A
Get Unstuck,https://events.herkey.com/events/get-unstuck/318,https://assets.jobsforher.com/images/Default THumbnail_3.0 Desktop.jpg,"Career Development, Special events",Offline,"16th Sep, 2017",3:00pm to 4:00pm,Bangalore,N/A
EmpowerHer: Managing motherhood and your career,https://events.herkey.com/events/empowerher-managing-motherhood-and-your-career/322,https://assets.jobsforher.com/images/Default THumbnail_3.0 Desktop.jpg,"Career Development, Q&A Sessions, Workshops, Special events",Offline,"16th Sep, 2017",2:00pm to 3:00pm,Bangalore,N/A
Unpack => Pack => Package => Power Your Second Career,https://events.herkey.com/events/up3-unpack-pack-package-and-poweron-for-women-returnee/330,https://assets.jobsforher.com/images/Default THumbnail_3.0 Desktop.jpg,"Career Development, Workshops, Special events",Offline,"16th Sep, 2017",2:00pm to 3:00pm,Bangalore,N/A
Building your Resume - The first step to Getting Back,https://events.herkey.com/events/building-your-resume-the-first-step-to-getting-back/319,https://assets.jobsforher.com/images/Default THumbnail_3.0 Desktop.jpg,"Career Development, Workshops, Special events",Offline,"16th Sep, 2017",2:00pm to 3:00pm,Bangalore,N/A
Making the Right Career Choices,https://events.herkey.com/events/making-the-right-career-choices/329,https://assets.jobsforher.com/images/Default THumbnail_3.0 Desktop.jpg,"Career Development, Q&A Sessions",Offline,"16th Sep, 2017",12:00pm to 1:01pm,Bangalore,N/A
An Introduction - To the Iron Lady in you.,https://events.herkey.com/events/an-introduction-to-the-iron-lady-in-you/316,https://assets.jobsforher.com/images/Default THumbnail_3.0 Desktop.jpg,"Career Development, Special events",Offline,"16th Sep, 2017",11:00am to 1:00pm,Bangalore,N/A
Smart Balance your Career Reboot,https://events.herkey.com/events/smart-balance-your-career-reboot/335,https://assets.jobsforher.com/images/Default THumbnail_3.0 Desktop.jpg,"Career Development, Workshops, Special events",Offline,"16th Sep, 2017",11:00am to 12:00pm,Bangalore,N/A
How to Influence People to Succeed in Your Second Career,https://events.herkey.com/events/influencing-to-gain-greater-commitment-while-restarting-your-career/331,https://assets.jobsforher.com/images/Default THumbnail_3.0 Desktop.jpg,"Career Development, Workshops, Special events",Offline,"16th Sep, 2017",10:00am to 12:00pm,Bangalore,N/A
The Top 3 Brilliant Traits Restart{H}ers MUST Have,https://events.herkey.com/events/the-top-3-brilliant-traits-restart-h-ers-have/328,https://assets.jobsforher.com/images/Default THumbnail_3.0 Desktop.jpg,"Q&A Sessions, Workshops, Special events",Offline,"16th Sep, 2017",11:00am to 12:00pm,Bangalore,N/A
Building your Resume - The first step to Getting Back,https://events.herkey.com/events/building-your-resume-the-first-step-to-getting-back-morning/320,https://assets.jobsforher.com/images/Default THumbnail_3.0 Desktop.jpg,"Career Development, Q&A Sessions, Workshops, Special events",Offline,"16th Sep, 2017",10:00am to 11:00am,Bangalore,N/A
